,text,target
327,"এক সাগর রোহিঙ্গাদের পাতলা গু এনে তোর পিছনের ফুটায় পাইপ দিয়ে সেট করে দিব, তোর হা করা মুখ দিয়ে ফিল্টার হয়ে বের হয়ে নাফ নদীতে গিয়ে পরিশোধিত পানি পরবে",1
328,"ইচ্ছা করতাছে রড গরম কইরা ঠান্ডা মাথা তোর পুটকিতে দেই আর গরম মাথা বাহিরে রাখি , যাতে কেউ না বের করতে পারে",1
329," মান্দার আমলের ভাবসাব এতদিনে লয়, হালা টুকাই।",1
330,"লাল গেনজী পরে ভচ
শকুন পোচ মারে,
তাই দেখে তাবিজের ধনু গাছের আগায় ঝোলে,
মুচকি মুচকি হসি তাহার নাকের আগায় বাল,
গোয়া মারা লইতে লইতে 
হোগায় নাই তার ছাল,
ও আরিফ এভাবে আর চলবে কতো কাল?",1
331,হ্লা কুত্তাসোদা আবার আইচে পাবলিকের গনসোদন খাইতে,1
332,ওরে চান্দের দেশে নিয়া পুট্কি মারা দরকার যাতে ওর চিৎকারে কারো ডির্স্টার্ব না হয়,1
333,"চুদনার পো। তোর এই চুদনা মার্কা চেহারাটা নিউজ ফিডে ঢুইকাই যদি দেখা লাগে, তাইলে কি যে মোনে চায় তা আমার মন বলিতে পারিবেনা। তোরে ঘোড়া দিয়া চুদান লাগে ভুস্কির নাতি । পুটকি ত মনে হয় গতকাল রাতে কেউ চুদে ফাটিয়ে দিসে। তাই ওরকম বাকা হয়ে আছিস?",1
334,"তোর ভাব দেইক্ষা মন্ডায় চাইতছে 
একটা রড় গরম কইরা ঠান্ডা অংশ তোর হোগার মধ্যে ডুকাই দেই
আর গরম অংশ বাইরে রাখি যাতে কেউ আর খুলতে না পারে 
মান্দার পুত",1
335,তোমার পুটকির ভেতর একটা ক্রিমরোল দেওনের কাম আছে,1
336,কিরে তুতমারানি তুই কি গিনেস বুক এ নাম লিখাবি। যে পৃথিবির সবথেকে বেশি গালি শুনা পাবলিক তুই।তোর লাজলজ্জা কি বালের মতো রে কাটলে সে আবার উঠে। তোর জন্য আমি ঔষধ রেডি করছি ১০ বছর এর পচা কালা কুত্তার বিচা।এইটা দিনে ৫ বার করে খাইলে তুই তাড়াতাড়ি মারা যাবি। তাহলে আর কারো গালি তর শুনা লাগবেনা।,1
337,"আহারে শুয়রের বাচ্চা, কতদিন তোরে গালি দেই নাই বান্দির পুত। এতদিন কই ছিলি শাউয়ার পোলা? ইউ মিসড ইউ মাদারচোদ!",1
338,হালা আবালের জাত,1
339,খানকির পো,1
340,হালার ফালা সাধ সকালে তোর এই লাতিন আফ্রিকান খোমা দেইখা আমার সকাল সকাল কষা হাগু শুরু হইছে। হ্লা মাদার চোদ।,1
341,"আচ্ছা ভাই একটা কথা জিগাই, তুই কি তোর মার পুটকি দিয়া বাইর হইছস??",1
342,"তোর গোয়ার মধ্যে বরিশালের সামাদ লঞ্চের সতেরো ডা ইঞ্জিন স্টার্ট কইরা ছাইড়া দিতে হয়, তখন বুঝছি কি নাচে, কি গানে মজা ",1
343,হালার পুতে কি ছেলে না মেয়ে না হিজলা কিছুই বুজা জায় না,1
344,চুতমারানির পোলা,1
345,লাল তুর এতো প্রিয় কেন মাগি?,1
346," নটির পোলা ,, আঁকাবাঁকা মেঠোপথে পেন্টি পইরা কই যাস ?",1
