,text,target
355,শালার পুত শালা খানকী মাগীর পোলা ইয়ারফোন ডা তোর হোগায় দিয়া শুনতে থাক সেইরাম মজা পাবি হমন্দির পুত,1
356,হিজরা মাগীর বিজ্রা শালা তোর ১৪ঘুষ্টিরে চুইদ্দা কই দিমু ফালা ফালা,1
357,কিরে হিজড়া আপডেট ভার্সন এলি,1
358,কিরে হিজড়া,1
359,এইখানে ভালো উন্নত মানের গালি শিখা যায় সময় শেষ্টা খানকির পোলা ফটো দিবে পাবলিক হুগা মেরে লাল দিবে ভালো ভালো গালি শিখবো সবাই ধন্যবাদ খানির পোরে চোদেন আসতেছি,1
360,চুদির ভাই এতো কই ছিলি তুরে আজকে ভালো হাগু,1
361,হালারপুতে মাইয়াগো ব্লাউজ পইরা আইছে লাল রংয়ের হালারে পোলা কওয়া যায় নামাইয়া হিজরা কওয়া যায় নাতুই মালটা এইডাই বুজলাম,1
362,ওরে বান্দির পুততুই মানুষ অইলি,1
363,হাফ লেডিস,1
364,তোর মত চুতমারানি জিন্দেগিতে দেখিনাই লেভেলের,1
365,ছিনালিপনা ভালো,1
366,ফেবু তে ডুকেই তর মুখ মাইন্দারের পুত,1
367,কাইল্যা হালা লাত্থি মাইরা তোর থুতা বেকা বানাইতে মুঞ্চায়,1
368,চোদনার এক্সপ্রেশন দেইখা হেডফোনে গান শোনার ইচ্ছাটা মইরা গেসে,1
369,প্রচীনকালের স্টাইল চুদালে,1
370,শালা ভোদাই তুই হারামজাদা গুয়ামারাটারা দিস শুওরের বাচ্চা ভালো হ বুঝলি আবাল সালা বেয়াদব একটা,1
371,ওরে হিজ্রা রে,1
372,তোর দুদ ঝুলে পড়েছে রে হাগার পো,1
373,মেকাপ উঠালেই ভচের নুনুর নিচে বালের মোচ দাড়ি ভাইয়াপুদের হাসিটা বের হয়ে,1
374,ওররে খানকির পোলা দিলি পুটু মাইরা ব্রাজিলের,1
375,ওরে সালার পুত চুতমারানি রেতুই এডা করলি,1
376,হায় হায়রে কাউয়া পাখির গুয়াআজকে তোর ব্রাজিল হারে তাইলে তোর আগা মোটা গোড়া চিকন লিঙ্গ কাইটা পেছনে সুপারগুলু দিয়ে লাগাইয়া দিমু,1
377,ওরে ভুচকির পো মান্দারীর পো ব্রাজিল হারে পাডার পো পাডা তোরে কাওরানবাজার মোড়ে ফেলে ছোলা কুত্তা দিয়ে দোচাবো কইয়ে দিলাম,1
378,তবুও বলবো ওরে চুতমারানি করলি এডা চুদাইনে সাপোর্টার এখনো একাধারে অষ্টধাতু বাতের আংটি পান্ডার তেল প্যামপাস প্যাড সেরেনার এ্যাড ব্রাজিলের চান্স ছিলো,1
379,মেয়ে সেজেছিস শালা মাদারসুদ,1
380,লাইনে দাঁড়িয়ে সবাই হেতিকে পুদ মেরে যাও,1
381,মাদারচোদ খানকির পোলা ব্রাজিল টিম কুফা লাগলে তরে রাস্তায় পইরা ব্যবহৃত কনডমের ভিতর ঢুকাইয়া রাখমু,1
382,শালা চাঙ্গি তোর কাঁটা ধোন মুখে দিয়ে ফটো তুল দিনে হইছে ধোন কেটে হিজ্রা হইছিস,1
383,তোর বানানো হোগায় প্লাস্টিক ব্লাস্ট,1
384,তোর বব দুটা তাবিজ্জারে দিয়া চুষাইয়া শুটকি বানিয়ে ফেলা,1
